Family,Genus,Species,Common name,GE,ED,EDGE,ED Rank
Muscicapidae,Ficedula,Ficedula disposita,Furtive Flycatcher,NT,9.0853197111,3.0042280531,2075
Muscicapidae,Ficedula,Ficedula platenae,Palawan Flycatcher,VU,6.4871373529,3.3994808897,4443
Muscicapidae,Phoenicurus,Phoenicurus alaschanicus,Ala Shan Redstart,NT,5.09917,2.5012998769,6560
Muscicapidae,Phoenicurus,Phoenicurus erythronotus,Eversmann's Redstart,LC,6.7677740357,2.0499836414,3927
Muscicapidae,Phoenicurus,Phoenicurus frontalis,Blue-fronted Redstart,LC,6.2634933584,1.982860892,4746
Muscicapidae,Phoenicurus,Phoenicurus coeruleocephala,Blue-capped Redstart,LC,5.6391761364,1.8929878799,5675
Muscicapidae,Phoenicurus,Phoenicurus schisticeps,White-throated Redstart,LC,5.1186731855,1.8113452733,6542
Muscicapidae,Phoenicurus,Phoenicurus leucocephalus,White-capped Water-redstart,LC,5.6391761364,1.8929878799,5675
Muscicapidae,Phoenicurus,Phoenicurus fuliginosus,Plumbeous Water-redstart,LC,5.6391761364,1.8929878799,5675
Muscicapidae,Phoenicurus,Phoenicurus bicolor,Luzon Water-redstart,VU,5.6391761364,3.2792822411,5675
Muscicapidae,Phoenicurus,Phoenicurus ochruros,Black Redstart,LC,5.304206029,1.8412170343,6242
Muscicapidae,Phoenicurus,Phoenicurus phoenicurus,Common Redstart,LC,5.5604454763,1.8810585086,5831
Muscicapidae,Phoenicurus,Phoenicurus moussieri,Moussier's Redstart,LC,5.6646289426,1.8968142796,5622
Muscicapidae,Phoenicurus,Phoenicurus auroreus,Daurian Redstart,LC,5.2525213515,1.8329847986,6332
Muscicapidae,Phoenicurus,Phoenicurus erythrogastrus,White-winged Redstart,LC,5.0445636837,1.7991593034,6631
Muscicapidae,Phoenicurus,Phoenicurus hodgsoni,Hodgson's Redstart,LC,5.0184539938,1.7948304147,6672
Muscicapidae,Monticola,Monticola cinclorhyncha,Blue-capped Rock-thrush,LC,5.6226066923,1.8904890526,5701
Muscicapidae,Monticola,Monticola rufiventris,Chestnut-bellied Rock-thrush,LC,6.9841574107,2.0774592546,3719
Muscicapidae,Monticola,Monticola gularis,White-throated Rock-thrush,LC,6.9097561397,2.0680969519,3775
Muscicapidae,Monticola,Monticola brevipes,Short-toed Rock-thrush,LC,5.690099211,1.9006287038,5589
Muscicapidae,Monticola,Monticola explorator,Sentinel Rock-thrush,LC,5.048507758,1.79981159,6627
Muscicapidae,Monticola,Monticola imerina,Littoral Rock-thrush,LC,5.6226066923,1.8904890526,5701
Muscicapidae,Monticola,Monticola erythronotus,Amber Mountain Rock-thrush,EN,3.315704,3.5417020047,9281
Muscicapidae,Monticola,Monticola sharpei,Forest Rock-thrush,LC,3.315704,1.462260463,9281
Muscicapidae,Monticola,Monticola saxatilis,Rufous-tailed Rock-thrush,LC,5.0759026472,1.8043305621,6583
Muscicapidae,Monticola,Monticola solitarius,Blue Rock-thrush,LC,5.066622456,1.8028020179,6593
Muscicapidae,Monticola,Monticola rufocinereus,Little Rock-thrush,LC,6.4106108589,2.002912873,4536
Muscicapidae,Monticola,Monticola semirufus,White-winged Cliff-chat,LC,6.22629,1.9777257648,4821
Muscicapidae,Monticola,Monticola angolensis,Miombo Rock-thrush,LC,4.200695,1.6487922705,7918
Muscicapidae,Monticola,Monticola rupestris,Cape Rock-thrush,LC,4.201877,1.649019522,7916
Muscicapidae,Saxicola,Saxicola jerdoni,Jerdon's Bushchat,LC,6.0186139596,1.9485657569,5114
Muscicapidae,Saxicola,Saxicola ferreus,Grey Bushchat,LC,6.0288801558,1.9500273981,5102
Muscicapidae,Saxicola,Saxicola gutturalis,White-bellied Bushchat,NT,7.0667756441,2.7809010346,3615
Muscicapidae,Saxicola,Saxicola rubetra,Whinchat,LC,7.0711956385,2.0883016297,3608
Muscicapidae,Saxicola,Saxicola macrorhynchus,White-browed Bushchat,VU,5.142781,3.2015719323,6512
Muscicapidae,Saxicola,Saxicola insignis,White-throated Bushchat,VU,6.4031037001,3.3881936923,4544
Muscicapidae,Saxicola,Saxicola caprata,Pied Bushchat,LC,6.0901222705,1.9587025859,4990
Muscicapidae,Saxicola,Saxicola leucurus,White-tailed Stonechat,LC,4.83259,1.7634611556,6975
Muscicapidae,Saxicola,Saxicola dacotiae,Fuerteventura Stonechat,NT,5.066115,2.4958655478,6594
Muscicapidae,Saxicola,Saxicola torquatus,Common Stonechat,LC,5.056836,1.8011875515,6610
Muscicapidae,Saxicola,Saxicola tectes,Reunion Stonechat,LC,4.823296,1.7618664245,6990
Muscicapidae,Campicoloides,Campicoloides bifasciatus,Buff-streaked Chat,LC,6.5716594209,2.0244122536,4294
Muscicapidae,Emarginata,Emarginata schlegelii,Karoo Chat,LC,6.5716594209,2.0244122536,4294
Muscicapidae,Emarginata,Emarginata sinuata,Sickle-winged Chat,LC,6.5716594209,2.0244122536,4294
Muscicapidae,Emarginata,Emarginata tractrac,Tractrac Chat,LC,6.5716594209,2.0244122536,4294
Muscicapidae,Pinarochroa,Pinarochroa sordida,Moorland Chat,LC,6.5716594209,2.0244122536,4294
Muscicapidae,Thamnolaea,Thamnolaea cinnamomeiventris,Mocking Cliff-chat,LC,7.502801,2.1403956386,3096
Muscicapidae,Myrmecocichla,Myrmecocichla nigra,Sooty Chat,LC,6.075436,1.9566290671,4999
Muscicapidae,Myrmecocichla,Myrmecocichla aethiops,Northern Anteater-chat,LC,6.251883,1.9812611593,4791
Muscicapidae,Myrmecocichla,Myrmecocichla tholloni,Congo Moor-chat,LC,5.233358,1.8299151924,6372
Muscicapidae,Myrmecocichla,Myrmecocichla formicivora,Southern Anteater-chat,LC,5.247129,1.8321219982,6341
Muscicapidae,Myrmecocichla,Myrmecocichla monticola,Mountain Wheatear,LC,7.0881467937,2.0903996311,3590
Muscicapidae,Myrmecocichla,Myrmecocichla melaena,Rüppell's Chat,LC,5.29834,1.8402861066,6255
Muscicapidae,Myrmecocichla,Myrmecocichla arnotti,Arnott's Chat,LC,7.0881467937,2.0903996311,3590
Muscicapidae,Oenanthe,Oenanthe oenanthe,Northern Wheatear,LC,4.3121964833,1.6700054001,7790
Muscicapidae,Oenanthe,Oenanthe seebohmi,Black-throated Wheatear,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe pileata,Capped Wheatear,LC,3.6215789788,1.530736417,8889
Muscicapidae,Oenanthe,Oenanthe frenata,Rusty-breasted Wheatear,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe bottae,Buff-breasted Wheatear,LC,3.2052674136,1.4363378856,9426
Muscicapidae,Oenanthe,Oenanthe heuglinii,Heuglin's Wheatear,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe isabellina,Isabelline Wheatear,LC,3.201329921,1.435401123,9434
Muscicapidae,Oenanthe,Oenanthe monacha,Hooded Wheatear,LC,4.8866833246,1.7726927363,6859
Muscicapidae,Oenanthe,Oenanthe deserti,Desert Wheatear,LC,4.9217467926,1.7786314717,6815
Muscicapidae,Oenanthe,Oenanthe hispanica,Black-eared Wheatear,LC,2.914705,1.3647399754,9838
Muscicapidae,Oenanthe,Oenanthe cypriaca,Cyprus Wheatear,LC,3.0485693839,1.3983635802,9696
Muscicapidae,Oenanthe,Oenanthe pleschanka,Pied Wheatear,LC,2.914967,1.3648069003,9836
Muscicapidae,Oenanthe,Oenanthe albifrons,White-fronted Black-chat,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe phillipsi,Somali Wheatear,LC,6.0013644286,1.9461050484,5146
Muscicapidae,Oenanthe,Oenanthe moesta,Buff-rumped Wheatear,LC,5.3016153401,1.8408060037,6249
Muscicapidae,Oenanthe,Oenanthe melanura,Blackstart,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe familiaris,Familiar Chat,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe scotocerca,Brown-tailed Chat,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe dubia,Sombre Rockchat,DD,4.0804214286,NA,8199
Muscicapidae,Oenanthe,Oenanthe fusca,Brown Rockchat,LC,4.0804214286,1.6253942165,8199
Muscicapidae,Oenanthe,Oenanthe picata,Variable Wheatear,LC,3.9470457419,1.5987905786,8383
Muscicapidae,Oenanthe,Oenanthe leucura,Black Wheatear,LC,3.7079114437,1.5492443795,8795
Muscicapidae,Oenanthe,Oenanthe leucopyga,White-crowned Wheatear,LC,3.632361523,1.5330667862,8878
Muscicapidae,Oenanthe,Oenanthe albonigra,Hume's Wheatear,LC,3.6087423713,1.5279550153,8909
Muscicapidae,Oenanthe,Oenanthe finschii,Finsch's Wheatear,LC,2.43605,1.2343225558,10265
Muscicapidae,Oenanthe,Oenanthe lugens,Mourning Wheatear,LC,3.8257295587,1.5739619272,8621
Muscicapidae,Oenanthe,Oenanthe chrysopygia,Red-tailed Wheatear,LC,2.584629,1.2766549819,10165
Muscicapidae,Oenanthe,Oenanthe xanthoprymna,Kurdish Wheatear,LC,2.583559,1.2763564407,10170
Muscicapidae,Pinarornis,Pinarornis plumosus,Boulder Chat,LC,5.5503002783,1.8795108926,5867
Regulidae,Regulus,Regulus calendula,Ruby-crowned Kinglet,LC,19.931336,3.0412473662,302
Regulidae,Regulus,Regulus satrapa,Golden-crowned Kinglet,LC,32.860078,3.5222366803,46
Regulidae,Regulus,Regulus goodfellowi,Flamecrest,LC,22.715505,3.1661290536,197
Regulidae,Regulus,Regulus regulus,Goldcrest,LC,19.890283,3.0392841226,308
Regulidae,Regulus,Regulus madeirensis,Madeira Firecrest,LC,22.842921,3.1714873599,187
Regulidae,Regulus,Regulus ignicapilla,Common Firecrest,LC,22.842921,3.1714873599,187
Dulidae,Dulus,Dulus dominicus,Palmchat,LC,35.267184,3.5909133104,33
Hypocoliidae,Hypocolius,Hypocolius ampelinus,Hypocolius,LC,28.459043,3.3830009258,92
Hylocitreidae,Hylocitrea,Hylocitrea bonensis,Northern Hylocitrea,LC,21.220926,3.1010344575,237
Hylocitreidae,Hylocitrea,Hylocitrea bonthaina,Southern Hylocitrea,EN,21.220926,5.1804759992,237
Bombycillidae,Bombycilla,Bombycilla garrulus,Bohemian Waxwing,LC,16.003378,2.8334120302,614
Bombycillidae,Bombycilla,Bombycilla japonica,Japanese Waxwing,NT,16.003948,3.5265927329,613
Bombycillidae,Bombycilla,Bombycilla cedrorum,Cedar Waxwing,LC,17.772431,2.9323893574,442
Ptiliogonatidae,Phainoptila,Phainoptila melanoxantha,Black-and-yellow Silky-flycatcher,LC,28.513185,3.3848371126,91
Ptiliogonatidae,Phainopepla,Phainopepla nitens,Phainopepla,LC,24.887345,3.2537542393,147
Ptiliogonatidae,Ptiliogonys,Ptiliogonys cinereus,Grey Silky-flycatcher,LC,7.3798092898,2.1258251564,3204
Ptiliogonatidae,Ptiliogonys,Ptiliogonys caudatus,Long-tailed Silky-flycatcher,LC,7.3798092898,2.1258251564,3204
Elachuridae,Elachura,Elachura formosa,Spotted Elachura,LC,7.3798092898,2.1258251564,3204
Promeropidae,Promerops,Promerops cafer,Cape Sugarbird,LC,19.846986,3.0372093814,314
Promeropidae,Promerops,Promerops gurneyi,Gurney's Sugarbird,LC,19.846986,3.0372093814,314
Modulatricidae,Arcanator,Arcanator orostruthus,Dapple-throat,VU,7.3798092898,3.5121195176,3204
Modulatricidae,Modulatrix,Modulatrix stictigula,Spot-throat,LC,16.9466871393,2.8874055374,548
Modulatricidae,Kakamega,Kakamega poliothorax,Grey-chested Kakamega,LC,13.524217,2.6758173942,891
Irenidae,Irena,Irena puella,Asian Fairy-bluebird,LC,16.54761025,2.8649177725,577
Irenidae,Irena,Irena tweeddalii,Palawan Fairy-bluebird,NT,17.1182175,3.5900651044,516
Irenidae,Irena,Irena cyanogastra,Philippine Fairy-bluebird,NT,17.1182175,3.5900651044,516
Chloropseidae,Chloropsis,Chloropsis media,Sumatran Leafbird,VU,12.0615517165,3.9559672923,1125
Chloropseidae,Chloropsis,Chloropsis sonnerati,Greater Green Leafbird,VU,12.1280415418,3.9610448793,1110
Chloropseidae,Chloropsis,Chloropsis cyanopogon,Lesser Green Leafbird,NT,12.4077728831,3.2889817852,1047
Chloropseidae,Chloropsis,Chloropsis palawanensis,Yellow-throated Leafbird,LC,11.9542196287,2.5614215751,1148
Chloropseidae,Chloropsis,Chloropsis flavipennis,Philippine Leafbird,VU,12.4724709615,3.9869427766,1032
Chloropseidae,Chloropsis,Chloropsis aurifrons,Golden-fronted Leafbird,LC,12.290725523,2.5870664629,1076
Chloropseidae,Chloropsis,Chloropsis venusta,Blue-masked Leafbird,NT,12.3545680709,3.2850056845,1065
Chloropseidae,Chloropsis,Chloropsis jerdoni,Jerdon's Leafbird,LC,11.8619831529,2.5542759179,1178
Chloropseidae,Chloropsis,Chloropsis hardwickii,Orange-bellied Leafbird,LC,12.7368749198,2.620083817,993
Chloropseidae,Chloropsis,Chloropsis lazulina,Greyish-crowned Leafbird,LC,12.4919933706,2.6020964258,1023
Chloropseidae,Chloropsis,Chloropsis kinabaluensis,Bornean Leafbird,LC,12.2027779662,2.5804272594,1103
Chloropseidae,Chloropsis,Chloropsis moluccensis,Blue-winged Leafbird,LC,12.4919933706,2.6020964258,1023
Chloropseidae,Chloropsis,Chloropsis cochinchinensis,Javan Leafbird,NT,12.3902547629,3.2876743664,1051
Dicaeidae,Prionochilus,Prionochilus olivaceus,Olive-backed Flowerpecker,LC,13.6045316288,2.6813318661,879
Dicaeidae,Prionochilus,Prionochilus maculatus,Yellow-breasted Flowerpecker,LC,11.1590007663,2.4980696993,1363
Dicaeidae,Prionochilus,Prionochilus thoracicus,Scarlet-breasted Flowerpecker,NT,11.0976089083,3.1861550028,1386
Dicaeidae,Prionochilus,Prionochilus xanthopygius,Yellow-rumped Flowerpecker,LC,8.2269381747,2.2221272681,2619
Dicaeidae,Prionochilus,Prionochilus percussus,Crimson-breasted Flowerpecker,LC,9.0334699646,2.3059265007,2104
Dicaeidae,Prionochilus,Prionochilus plateni,Palawan Flowerpecker,LC,8.2133450282,2.2206529796,2628
Dicaeidae,Dicaeum,Dicaeum melanozanthum,Yellow-bellied Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum chrysorrheum,Yellow-vented Flowerpecker,LC,10.7565669815,2.4644119765,1491
Dicaeidae,Dicaeum,Dicaeum vincens,White-throated Flowerpecker,NT,6.8888956105,2.7586033323,3794
Dicaeidae,Dicaeum,Dicaeum annae,Golden-rumped Flowerpecker,LC,6.9594028871,2.0743539829,3734
Dicaeidae,Dicaeum,Dicaeum agile,Thick-billed Flowerpecker,LC,9.0359199826,2.3061706554,2102
Dicaeidae,Dicaeum,Dicaeum everetti,Brown-backed Flowerpecker,NT,9.2522939073,3.0206486569,2011
Dicaeidae,Dicaeum,Dicaeum proprium,Whiskered Flowerpecker,NT,6.9848518333,2.7706934064,3718
Dicaeidae,Dicaeum,Dicaeum anthonyi,Yellow-crowned Flowerpecker,NT,8.6909959897,2.9643443865,2341
Dicaeidae,Dicaeum,Dicaeum kampalili,Flame-crowned Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum bicolor,Bicoloured Flowerpecker,LC,8.4738123155,2.2485313938,2461
Dicaeidae,Dicaeum,Dicaeum aureolimbatum,Yellow-sided Flowerpecker,LC,9.4437599282,2.346004664,1918
Dicaeidae,Dicaeum,Dicaeum trigonostigma,Orange-bellied Flowerpecker,LC,8.6999824153,2.2721240727,2288
Dicaeidae,Dicaeum,Dicaeum australe,Red-keeled Flowerpecker,LC,8.8152655553,2.2839388834,2226
Dicaeidae,Dicaeum,Dicaeum haematostictum,Black-belted Flowerpecker,VU,6.798444,3.4402185877,3908
Dicaeidae,Dicaeum,Dicaeum retrocinctum,Scarlet-collared Flowerpecker,VU,7.248732465,3.4963539091,3434
Dicaeidae,Dicaeum,Dicaeum quadricolor,Cebu Flowerpecker,CR,7.2591896354,4.8839151979,3420
Dicaeidae,Dicaeum,Dicaeum hypoleucum,Buzzing Flowerpecker,LC,11.0183407795,2.4864338813,1413
Dicaeidae,Dicaeum,Dicaeum nigrilore,Olive-capped Flowerpecker,LC,9.2718842921,2.3294104825,2001
Dicaeidae,Dicaeum,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,LC,6.5425198568,2.0205563247,4391
Dicaeidae,Dicaeum,Dicaeum concolor,Nilgiri Flowerpecker,LC,5.901789,1.9317806534,5276
Dicaeidae,Dicaeum,Dicaeum minullum,Plain Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum pygmaeum,Pygmy Flowerpecker,LC,5.91023,1.9330029223,5265
Dicaeidae,Dicaeum,Dicaeum nehrkorni,Crimson-crowned Flowerpecker,LC,6.4435762511,2.0073514123,4501
Dicaeidae,Dicaeum,Dicaeum schistaceiceps,Halmahera Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum erythrothorax,Buru Flowerpecker,LC,6.5979253015,2.0278752234,4266
Dicaeidae,Dicaeum,Dicaeum vulneratum,Ashy Flowerpecker,LC,7.0114880223,2.0808765144,3671
Dicaeidae,Dicaeum,Dicaeum pectorale,Olive-crowned Flowerpecker,LC,4.288972,1.6656238981,7814
Dicaeidae,Dicaeum,Dicaeum sanguinolentum,Blood-breasted Flowerpecker,LC,7.0587958571,2.086764148,3621
Dicaeidae,Dicaeum,Dicaeum wilhelminae,Sumba Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum hanieli,Timor Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum cruentatum,Scarlet-backed Flowerpecker,LC,6.7792054285,2.051454203,3923
Dicaeidae,Dicaeum,Dicaeum trochileum,Scarlet-headed Flowerpecker,LC,6.6152516283,2.0301530296,4215
Dicaeidae,Dicaeum,Dicaeum igniferum,Black-fronted Flowerpecker,LC,6.7218488751,2.044053827,3975
Dicaeidae,Dicaeum,Dicaeum maugei,Red-chested Flowerpecker,LC,6.9084343213,2.0679298256,3776
Dicaeidae,Dicaeum,Dicaeum celebicum,Grey-sided Flowerpecker,LC,6.7386654434,2.0462292494,3956
Dicaeidae,Dicaeum,Dicaeum monticolum,Black-sided Flowerpecker,LC,7.3010405905,2.1163808793,3374
Dicaeidae,Dicaeum,Dicaeum ignipectus,Fire-breasted Flowerpecker,LC,6.7976451045,2.0538217784,3910
Dicaeidae,Dicaeum,Dicaeum cambodianum,Cambodian Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum beccarii,Sumatran Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum luzoniense,Fire-throated Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum aeneum,Midget Flowerpecker,LC,6.8904243039,2.0656499108,3791
Dicaeidae,Dicaeum,Dicaeum eximium,Red-banded Flowerpecker,LC,6.822119557,2.0569555609,3889
Dicaeidae,Dicaeum,Dicaeum tristrami,Mottled Flowerpecker,LC,7.5975560896,2.1514779872,3042
Dicaeidae,Dicaeum,Dicaeum nitidum,Louisiade Flowerpecker,LC,6.6733334363,2.037751128,4151
Dicaeidae,Dicaeum,Dicaeum keiense,Pink-breasted Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum ignicolle,Aru Flowerpecker,LC,7.7559443405,2.1697328229,2939
Dicaeidae,Dicaeum,Dicaeum hirundinaceum,Mistletoebird,LC,6.3830375975,1.9991851525,4572
Dicaeidae,Dicaeum,Dicaeum geelvinkianum,Red-capped Flowerpecker,LC,4.288868,1.6656042343,7815
Nectariniidae,Arachnothera,Arachnothera crassirostris,Thick-billed Spiderhunter,LC,9.8966513169,2.3884555234,1776
Nectariniidae,Arachnothera,Arachnothera robusta,Long-billed Spiderhunter,LC,13.0453565385,2.6422918457,946
Nectariniidae,Arachnothera,Arachnothera longirostra,Little Spiderhunter,LC,12.7830319053,2.6234382635,988
Nectariniidae,Arachnothera,Arachnothera dilutior,Palawan Spiderhunter,LC,11.2459834885,2.5051980047,1336
Nectariniidae,Arachnothera,Arachnothera flammifera,Orange-tufted Spiderhunter,LC,11.2459834885,2.5051980047,1336
Nectariniidae,Arachnothera,Arachnothera hypogrammica,Purple-naped Spiderhunter,LC,11.2459834885,2.5051980047,1336
Nectariniidae,Arachnothera,Arachnothera juliae,Whitehead's Spiderhunter,LC,9.8435117906,2.3835669095,1794
Nectariniidae,Arachnothera,Arachnothera clarae,Naked-faced Spiderhunter,LC,9.7137640134,2.3715292712,1833
Nectariniidae,Arachnothera,Arachnothera chrysogenys,Yellow-eared Spiderhunter,LC,10.7816358878,2.4665420385,1480
Nectariniidae,Arachnothera,Arachnothera magna,Streaked Spiderhunter,LC,11.4472047478,2.5214960795,1297
Nectariniidae,Arachnothera,Arachnothera flavigaster,Spectacled Spiderhunter,LC,10.0162372681,2.3993702997,1734
Nectariniidae,Arachnothera,Arachnothera affinis,Streaky-breasted Spiderhunter,LC,11.337219892,2.5126207007,1322
Nectariniidae,Arachnothera,Arachnothera modesta,Grey-breasted Spiderhunter,LC,11.2459834885,2.5051980047,1336
Nectariniidae,Chalcoparia,Chalcoparia singalensis,Ruby-cheeked Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Deleornis,Deleornis fraseri,Fraser’s Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Deleornis,Deleornis axillaris,Grey-headed Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Anthreptes,Anthreptes reichenowi,Plain-backed Sunbird,NT,7.68888,2.8551912278,2984
Nectariniidae,Anthreptes,Anthreptes anchietae,Anchieta's Sunbird,LC,7.64771,2.157294546,3018
Nectariniidae,Anthreptes,Anthreptes simplex,Plain Sunbird,LC,7.617143,2.1537535912,3032
Nectariniidae,Anthreptes,Anthreptes malacensis,Brown-throated Sunbird,LC,9.6839032,2.3687382349,1848
Nectariniidae,Anthreptes,Anthreptes griseigularis,Grey-throated Sunbird,LC,8.8691032833,2.2894089966,2194
Nectariniidae,Anthreptes,Anthreptes rhodolaemus,Red-throated Sunbird,NT,7.743978,2.8615124154,2960
Nectariniidae,Anthreptes,Anthreptes gabonicus,Mouse-brown Sunbird,LC,7.569613,2.1482225741,3054
Nectariniidae,Anthreptes,Anthreptes longuemarei,Western Violet-backed Sunbird,LC,7.514334,2.1417510961,3087
Nectariniidae,Anthreptes,Anthreptes orientalis,Eastern Violet-backed Sunbird,LC,9.434804,2.3451467574,1928
Nectariniidae,Anthreptes,Anthreptes neglectus,Uluguru Violet-backed Sunbird,LC,7.585616,2.1500882448,3048
Nectariniidae,Anthreptes,Anthreptes aurantius,Violet-tailed Sunbird,LC,8.8691032833,2.2894089966,2194
Nectariniidae,Anthreptes,Anthreptes seimundi,Little Green Sunbird,LC,8.8691032833,2.2894089966,2194
Nectariniidae,Anthreptes,Anthreptes rectirostris,Yellow-chinned Sunbird,LC,8.673034,2.2693420141,2347
Nectariniidae,Anthreptes,Anthreptes tephrolaemus,Grey-chinned Sunbird,LC,8.8691032833,2.2894089966,2194
Nectariniidae,Anthreptes,Anthreptes rubritorques,Banded Sunbird,VU,7.693739,3.5488974725,2981
Nectariniidae,Hedydipna,Hedydipna collaris,Collared Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Hedydipna,Hedydipna platura,Pygmy Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Hedydipna,Hedydipna metallica,Nile Valley Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Hedydipna,Hedydipna pallidigaster,Amani Sunbird,EN,6.7214079503,4.1234382661,3978
Nectariniidae,Anabathmis,Anabathmis reichenbachii,Reichenbach's Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Anabathmis,Anabathmis hartlaubii,Principe Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Anabathmis,Anabathmis newtonii,Newton's Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Dreptes,Dreptes thomensis,Giant Sunbird,VU,6.7214079503,3.4302910855,3978
Nectariniidae,Anthobaphes,Anthobaphes violacea,Orange-breasted Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Cyanomitra,Cyanomitra verticalis,Green-headed Sunbird,LC,6.7214079503,2.0439967244,3978
Nectariniidae,Cyanomitra,Cyanomitra bannermani,Bannerman's Sunbird,LC,6.7214079503,2.0439967244,3978
